loss,penalty,alpha,l1_ratio,learning_rate,eta0,power_t,max_iter,epsilon,average,train_R2,test_R2,test_RMSE,test_MAE
squared_error,elasticnet,0.0001,0.8,optimal,0.001,0.25,8000,0.01,False,-1.1303014746258584e+26,-1.508778971785028e+27,6329439401705.679,1177748781252.402
squared_error,elasticnet,3e-06,0.5,optimal,0.001,0.25,4000,0.01,True,-4.321953111679277e+26,-1.753935229764552e+27,6824317289877.552,1301118937577.6316
squared_error,elasticnet,3e-06,0.5,optimal,0.001,0.25,8000,0.01,True,-4.321953111679277e+26,-1.753935229764552e+27,6824317289877.552,1301118937577.6316
squared_error,l2,1e-05,0.2,optimal,0.001,0.25,4000,0.01,True,-1.635232526583943e+26,-2.42410859882625e+27,8022846279217.515,1191156582448.499
squared_error,l2,1e-05,0.2,optimal,0.001,0.25,8000,0.01,True,-1.635232526583943e+26,-2.42410859882625e+27,8022846279217.515,1191156582448.499
squared_error,elasticnet,0.0001,0.8,optimal,0.001,0.25,4000,0.01,True,-1.069667843354926e+26,-2.543181508204824e+27,8217526504983.053,992239218225.6813
squared_error,elasticnet,0.0001,0.8,optimal,0.001,0.25,8000,0.01,True,-1.069667843354926e+26,-2.543181508204824e+27,8217526504983.053,992239218225.6813
squared_error,elasticnet,1e-05,0.8,optimal,0.001,0.25,4000,0.01,False,-5.298755617425307e+27,-4.01625607701471e+27,10326737385797.125,7328433693907.279
squared_error,elasticnet,1e-05,0.8,optimal,0.001,0.25,8000,0.01,False,-5.298755617425307e+27,-4.01625607701471e+27,10326737385797.125,7328433693907.279
squared_error,elasticnet,3e-06,0.8,optimal,0.001,0.25,4000,0.01,False,-4.717322247004084e+27,-4.3491664900076987e+27,10746213176351.053,7599475854373.978
squared_error,elasticnet,3e-06,0.8,optimal,0.001,0.25,8000,0.01,False,-4.717322247004084e+27,-4.3491664900076987e+27,10746213176351.053,7599475854373.978
squared_error,elasticnet,1e-05,0.5,optimal,0.001,0.25,4000,0.01,True,-2.6380858101205706e+26,-5.391931208815124e+27,11965327948691.068,1471454171605.53
squared_error,elasticnet,1e-05,0.5,optimal,0.001,0.25,8000,0.01,True,-2.6380858101205706e+26,-5.391931208815124e+27,11965327948691.068,1471454171605.53
squared_error,l2,1e-05,0.2,optimal,0.001,0.25,4000,0.01,False,-4.3123557379085043e+27,-5.549093444514798e+27,12138456158915.783,5644006284107.417
squared_error,l2,1e-05,0.2,optimal,0.001,0.25,8000,0.01,False,-4.3123557379085043e+27,-5.549093444514798e+27,12138456158915.783,5644006284107.417
squared_error,elasticnet,1e-05,0.5,optimal,0.001,0.25,4000,0.01,False,-4.7456318917693014e+27,-6.605274420846103e+27,13243350329083.732,7152647497726.614
squared_error,elasticnet,1e-05,0.5,optimal,0.001,0.25,8000,0.01,False,-4.7456318917693014e+27,-6.605274420846103e+27,13243350329083.732,7152647497726.614
squared_error,elasticnet,1e-05,0.2,optimal,0.001,0.25,4000,0.01,True,-3.991729852238052e+26,-8.026826353474973e+27,14599042367277.318,1907940601527.547
squared_error,elasticnet,1e-05,0.2,optimal,0.001,0.25,8000,0.01,True,-3.991729852238052e+26,-8.026826353474973e+27,14599042367277.318,1907940601527.547
squared_error,elasticnet,3e-06,0.2,optimal,0.001,0.25,4000,0.01,False,-8.104118033814002e+27,-8.458580541007494e+27,14986533176570.5,9817238204690.379
squared_error,elasticnet,3e-06,0.2,optimal,0.001,0.25,8000,0.01,False,-8.104118033814002e+27,-8.458580541007494e+27,14986533176570.5,9817238204690.379
squared_error,l2,3e-06,0.2,optimal,0.001,0.25,4000,0.01,True,-9.802952564782979e+26,-8.578824580539352e+27,15092678771072.512,2539982014405.43
squared_error,l2,3e-06,0.2,optimal,0.001,0.25,8000,0.01,True,-9.802952564782979e+26,-8.578824580539352e+27,15092678771072.512,2539982014405.43
squared_error,elasticnet,3e-05,0.8,optimal,0.001,0.25,4000,0.01,True,-4.302797000980334e+26,-1.022843136957149e+28,16479990337669.97,1772620314282.402
squared_error,elasticnet,3e-05,0.8,optimal,0.001,0.25,8000,0.01,True,-4.302797000980334e+26,-1.022843136957149e+28,16479990337669.97,1772620314282.402
squared_error,elasticnet,1e-05,0.2,optimal,0.001,0.25,4000,0.01,False,-7.470622902266331e+27,-1.8554301401754028e+28,22196001145234.17,11234557553152.455
squared_error,elasticnet,1e-05,0.2,optimal,0.001,0.25,8000,0.01,False,-7.470622902266331e+27,-1.8554301401754028e+28,22196001145234.17,11234557553152.455
squared_error,elasticnet,3e-05,0.8,optimal,0.001,0.25,4000,0.01,False,-1.7062649396206987e+27,-1.912824831405049e+28,22536685049366.15,4056325904019.1216
squared_error,elasticnet,3e-05,0.8,optimal,0.001,0.25,8000,0.01,False,-1.7062649396206987e+27,-1.912824831405049e+28,22536685049366.15,4056325904019.1216
squared_error,elasticnet,3e-06,0.2,optimal,0.001,0.25,4000,0.01,True,-1.0749414974581164e+27,-2.1439989285107603e+28,23859685617367.203,3048993471926.196
squared_error,elasticnet,3e-06,0.2,optimal,0.001,0.25,8000,0.01,True,-1.0749414974581164e+27,-2.1439989285107603e+28,23859685617367.203,3048993471926.196
squared_error,elasticnet,3e-06,0.5,optimal,0.001,0.25,4000,0.01,False,-1.336371469926934e+28,-3.6977224263549163e+28,31334270525963.94,10001377154837.617
squared_error,elasticnet,3e-06,0.5,optimal,0.001,0.25,8000,0.01,False,-1.336371469926934e+28,-3.6977224263549163e+28,31334270525963.94,10001377154837.617
squared_error,elasticnet,1e-06,0.2,optimal,0.001,0.25,4000,0.01,True,-2.91193645398975e+27,-4.431013111122732e+28,34300776565379.586,4990820877555.767
squared_error,elasticnet,1e-06,0.2,optimal,0.001,0.25,8000,0.01,True,-2.91193645398975e+27,-4.431013111122732e+28,34300776565379.586,4990820877555.767
squared_error,l2,1e-06,0.2,optimal,0.001,0.25,4000,0.01,True,-3.178126175868069e+27,-4.512276334016622e+28,34613879630041.598,5070183133254.431
squared_error,l2,1e-06,0.2,optimal,0.001,0.25,8000,0.01,True,-3.178126175868069e+27,-4.512276334016622e+28,34613879630041.598,5070183133254.431
squared_error,l2,3e-06,0.2,optimal,0.001,0.25,4000,0.01,False,-1.5800209260354195e+28,-4.709362105500213e+28,35361727850021.81,16588855846320.238
squared_error,l2,3e-06,0.2,optimal,0.001,0.25,8000,0.01,False,-1.5800209260354195e+28,-4.709362105500213e+28,35361727850021.81,16588855846320.238
squared_error,elasticnet,1e-06,0.8,optimal,0.001,0.25,4000,0.01,False,-6.013594304101251e+28,-9.133827110061352e+28,49246892142798.24,27540510709085.098
squared_error,elasticnet,1e-06,0.8,optimal,0.001,0.25,8000,0.01,False,-6.013594304101251e+28,-9.133827110061352e+28,49246892142798.24,27540510709085.098
squared_error,elasticnet,1e-06,0.5,optimal,0.001,0.25,4000,0.01,True,-4.105380783723227e+27,-9.161517170696528e+28,49321483957854.805,5593595820730.89
squared_error,elasticnet,1e-06,0.5,optimal,0.001,0.25,8000,0.01,True,-4.105380783723227e+27,-9.161517170696528e+28,49321483957854.805,5593595820730.89
squared_error,elasticnet,1e-06,0.2,optimal,0.001,0.25,4000,0.01,False,-6.655867142705797e+28,-9.209737573668107e+28,49451112082151.52,27344807163439.477
squared_error,elasticnet,1e-06,0.2,optimal,0.001,0.25,8000,0.01,False,-6.655867142705797e+28,-9.209737573668107e+28,49451112082151.52,27344807163439.477
squared_error,elasticnet,1e-06,0.8,optimal,0.001,0.25,4000,0.01,True,-6.577706952907561e+27,-1.4178322777891917e+29,61357105613046.93,7600645996189.877
squared_error,elasticnet,1e-06,0.8,optimal,0.001,0.25,8000,0.01,True,-6.577706952907561e+27,-1.4178322777891917e+29,61357105613046.93,7600645996189.877
squared_error,l2,1e-06,0.2,optimal,0.001,0.25,4000,0.01,False,-5.695468517017531e+28,-1.5170788481200602e+29,63468248225707.69,31049977132085.957
squared_error,l2,1e-06,0.2,optimal,0.001,0.25,8000,0.01,False,-5.695468517017531e+28,-1.5170788481200602e+29,63468248225707.69,31049977132085.957
squared_error,elasticnet,1e-06,0.5,optimal,0.001,0.25,4000,0.01,False,-8.786458319955472e+28,-7.81066177026393e+29,144011227056175.9,38758253020801.0
squared_error,elasticnet,1e-06,0.5,optimal,0.001,0.25,8000,0.01,False,-8.786458319955472e+28,-7.81066177026393e+29,144011227056175.9,38758253020801.0
